entry,target,stop,outcome,days,ret_pct,mae,symbol,sector,pattern,config,date,pole_gain
66200.0,76130.0,62890.0,WIN,8,15.0,1.36,SJS,,Flag Pullback,vol_filter,2025-09-03,81.71
64900.0,74635.0,61655.0,WIN,13,15.0,4.62,SJS,,Flag Pullback,combined,2025-08-22,66.53
63000.0,72450.0,59850.0,WIN,8,15.0,1.75,SJS,,Flag Pullback,combined,2025-08-25,73.66
62600.0,71990.0,59470.0,WIN,7,15.0,0.0,SJS,,Flag Pullback,combined,2025-08-26,62.13
65800.0,75670.0,62510.0,WIN,10,15.0,2.58,SJS,,Flag Pullback,combined,2025-08-27,70.53
65200.0,74980.0,61940.0,WIN,9,15.0,0.61,SJS,,Flag Pullback,combined,2025-08-28,73.73
65900.0,75785.0,62605.0,WIN,8,15.0,1.06,SJS,,Flag Pullback,combined,2025-08-29,84.13
66200.0,76130.0,62890.0,WIN,8,15.0,1.36,SJS,,Flag Pullback,combined,2025-09-03,81.71
26061.78,29971.04,24758.69,LOSS,24,-5.0,7.11,SJS,,Pennant Pullback,baseline,2024-09-23,3.48
26061.78,29971.04,24758.69,LOSS,23,-5.0,7.11,SJS,,Pennant Pullback,baseline,2024-09-24,3.92
34131.27,39250.96,32424.71,LOSS,2,-5.0,6.11,SJS,,Pennant Pullback,baseline,2025-01-23,14.43
33590.73,38629.34,31911.2,WIN,12,15.0,4.6,SJS,,Pennant Pullback,baseline,2025-01-24,13.09
34362.93,39517.37,32644.79,WIN,11,15.0,2.81,SJS,,Pennant Pullback,baseline,2025-02-03,11.74
33938.22,39028.96,32241.31,WIN,10,15.0,1.02,SJS,,Pennant Pullback,baseline,2025-02-04,13.28
34749.04,39961.39,33011.58,WIN,9,15.0,0.0,SJS,,Pennant Pullback,baseline,2025-02-05,17.46
34826.25,40050.19,33084.94,WIN,8,15.0,0.0,SJS,,Pennant Pullback,baseline,2025-02-06,8.86
34131.27,39250.96,32424.71,LOSS,2,-5.0,6.11,SJS,,Pennant Pullback,trend_filter,2025-01-23,14.43
33590.73,38629.34,31911.2,WIN,12,15.0,4.6,SJS,,Pennant Pullback,trend_filter,2025-01-24,13.09
34362.93,39517.37,32644.79,WIN,11,15.0,2.81,SJS,,Pennant Pullback,trend_filter,2025-02-03,11.74
33938.22,39028.96,32241.31,WIN,10,15.0,1.02,SJS,,Pennant Pullback,trend_filter,2025-02-04,13.28
34749.04,39961.39,33011.58,WIN,9,15.0,0.0,SJS,,Pennant Pullback,trend_filter,2025-02-05,17.46
34826.25,40050.19,33084.94,WIN,8,15.0,0.0,SJS,,Pennant Pullback,trend_filter,2025-02-06,8.86
34131.27,39250.96,32424.71,LOSS,2,-5.0,6.11,SJS,,Triangle Pullback,baseline,2025-01-23,3.71
33590.73,38629.34,31911.2,WIN,12,15.0,4.6,SJS,,Triangle Pullback,baseline,2025-01-24,5.09
34362.93,39517.37,32644.79,WIN,11,15.0,2.81,SJS,,Triangle Pullback,baseline,2025-02-03,10.49
33938.22,39028.96,32241.31,WIN,10,15.0,1.02,SJS,,Triangle Pullback,baseline,2025-02-04,10.86
34749.04,39961.39,33011.58,WIN,9,15.0,0.0,SJS,,Triangle Pullback,baseline,2025-02-05,10.02
34826.25,40050.19,33084.94,WIN,8,15.0,0.0,SJS,,Triangle Pullback,baseline,2025-02-06,14.43
35521.23,40849.42,33745.17,WIN,18,15.0,1.41,SJS,,Triangle Pullback,baseline,2025-02-07,13.09
35019.3,40272.2,33268.34,WIN,6,15.0,0.0,SJS,,Triangle Pullback,baseline,2025-02-10,11.74
47258.69,54347.49,44895.75,WIN,3,15.0,0.0,SJS,,Triangle Pullback,baseline,2025-07-21,3.15
57837.84,66513.51,54945.94,WIN,3,15.0,0.0,SJS,,Triangle Pullback,baseline,2025-07-24,3.3
61853.28,71131.27,58760.62,WIN,5,15.0,0.44,SJS,,Triangle Pullback,baseline,2025-07-25,15.94
66177.61,76104.25,62868.73,LOSS,1,-5.0,6.94,SJS,,Triangle Pullback,baseline,2025-07-28,11.17
34131.27,39250.96,32424.71,LOSS,2,-5.0,6.11,SJS,,Triangle Pullback,trend_filter,2025-01-23,3.71
33590.73,38629.34,31911.2,WIN,12,15.0,4.6,SJS,,Triangle Pullback,trend_filter,2025-01-24,5.09
34362.93,39517.37,32644.79,WIN,11,15.0,2.81,SJS,,Triangle Pullback,trend_filter,2025-02-03,10.49
33938.22,39028.96,32241.31,WIN,10,15.0,1.02,SJS,,Triangle Pullback,trend_filter,2025-02-04,10.86
34749.04,39961.39,33011.58,WIN,9,15.0,0.0,SJS,,Triangle Pullback,trend_filter,2025-02-05,10.02
34826.25,40050.19,33084.94,WIN,8,15.0,0.0,SJS,,Triangle Pullback,trend_filter,2025-02-06,14.43
35521.23,40849.42,33745.17,WIN,18,15.0,1.41,SJS,,Triangle Pullback,trend_filter,2025-02-07,13.09
35019.3,40272.2,33268.34,WIN,6,15.0,0.0,SJS,,Triangle Pullback,trend_filter,2025-02-10,11.74
47258.69,54347.49,44895.75,WIN,3,15.0,0.0,SJS,,Triangle Pullback,trend_filter,2025-07-21,3.15
57837.84,66513.51,54945.94,WIN,3,15.0,0.0,SJS,,Triangle Pullback,trend_filter,2025-07-24,3.3
61853.28,71131.27,58760.62,WIN,5,15.0,0.44,SJS,,Triangle Pullback,trend_filter,2025-07-25,15.94
66177.61,76104.25,62868.73,LOSS,1,-5.0,6.94,SJS,,Triangle Pullback,trend_filter,2025-07-28,11.17
12133.79,13953.86,11527.11,LOSS,4,-5.0,5.78,CII,,Flag Pullback,baseline,2024-11-11,6.29
12133.79,13953.86,11527.11,LOSS,3,-5.0,5.78,CII,,Flag Pullback,baseline,2024-11-12,4.64
12321.03,14169.18,11704.98,WIN,22,15.0,3.14,CII,,Flag Pullback,baseline,2025-06-18,18.75
12278.1,14119.81,11664.19,WIN,21,15.0,2.8,CII,,Flag Pullback,baseline,2025-06-19,17.11
12192.24,14021.08,11582.63,WIN,20,15.0,2.11,CII,,Flag Pullback,baseline,2025-06-20,15.21
12278.1,14119.81,11664.19,WIN,19,15.0,0.35,CII,,Flag Pullback,baseline,2025-06-23,19.85
12363.96,14218.56,11745.76,WIN,18,15.0,1.04,CII,,Flag Pullback,baseline,2025-06-24,23.26
12363.96,14218.56,11745.76,WIN,17,15.0,1.04,CII,,Flag Pullback,baseline,2025-06-25,19.38
23550.0,27082.5,22372.5,LOSS,3,-5.0,8.7,CII,,Flag Pullback,baseline,2025-12-23,5.64
23250.0,26737.5,22087.5,LOSS,2,-5.0,7.53,CII,,Flag Pullback,baseline,2025-12-24,15.65
22500.0,25875.0,21375.0,LOSS,4,-5.0,7.11,CII,,Flag Pullback,baseline,2025-12-25,11.11
22600.0,25990.0,21470.0,LOSS,3,-5.0,7.52,CII,,Flag Pullback,baseline,2025-12-26,17.32
22800.0,26220.0,21660.0,LOSS,2,-5.0,8.33,CII,,Flag Pullback,baseline,2025-12-29,17.49
21900.0,25185.0,20805.0,LOSS,3,-5.0,9.36,CII,,Flag Pullback,baseline,2025-12-30,16.67
12363.96,14218.56,11745.76,WIN,17,15.0,1.04,CII,,Flag Pullback,trend_filter,2025-06-25,19.38
11419.49,13132.41,10848.52,OPEN,40,4.89,0.38,CII,,Pennant Pullback,baseline,2025-01-23,3.87
12106.38,13922.33,11501.06,LOSS,14,-5.0,8.16,CII,,Pennant Pullback,baseline,2025-03-14,5.17
12321.03,14169.18,11704.98,LOSS,10,-5.0,5.23,CII,,Pennant Pullback,baseline,2025-03-17,5.15
15600.0,17940.0,14820.0,WIN,3,15.0,0.0,CII,,Pennant Pullback,baseline,2026-03-23,3.9
11634.14,13379.27,11052.44,OPEN,40,-4.43,4.43,CII,,Triangle Pullback,baseline,2025-02-06,3.87
22708.47,26114.75,21573.05,LOSS,1,-5.0,6.9,CII,,Triangle Pullback,baseline,2025-09-05,10.13
21142.37,24313.73,20085.25,WIN,4,15.0,3.01,CII,,Triangle Pullback,baseline,2025-09-08,7.57
24400.0,28060.0,23180.0,WIN,13,15.0,0.82,CII,,Triangle Pullback,baseline,2025-09-24,58.69
26100.0,30015.0,24795.0,LOSS,5,-5.0,5.75,CII,,Triangle Pullback,baseline,2025-09-25,82.12
26850.0,30877.5,25507.5,LOSS,2,-5.0,7.08,CII,,Triangle Pullback,baseline,2025-09-26,68.46
18300.0,21045.0,17385.0,OPEN,40,-2.73,4.92,CII,,Triangle Pullback,baseline,2026-03-30,3.9
22708.47,26114.75,21573.05,LOSS,1,-5.0,6.9,CII,,Triangle Pullback,trend_filter,2025-09-05,10.13
21142.37,24313.73,20085.25,WIN,4,15.0,3.01,CII,,Triangle Pullback,trend_filter,2025-09-08,7.57
24400.0,28060.0,23180.0,WIN,13,15.0,0.82,CII,,Triangle Pullback,trend_filter,2025-09-24,58.69
26100.0,30015.0,24795.0,LOSS,5,-5.0,5.75,CII,,Triangle Pullback,trend_filter,2025-09-25,82.12
26850.0,30877.5,25507.5,LOSS,2,-5.0,7.08,CII,,Triangle Pullback,trend_filter,2025-09-26,68.46
22787.27,26205.36,21647.9,LOSS,19,-5.0,7.84,HDC,,Flag Pullback,baseline,2024-06-25,11.81
22826.09,26250.0,21684.78,LOSS,15,-5.0,5.1,HDC,,Flag Pullback,baseline,2024-06-26,6.47
22826.09,26250.0,21684.78,LOSS,14,-5.0,5.1,HDC,,Flag Pullback,baseline,2024-06-27,11.03
22399.07,25758.93,21279.11,LOSS,16,-5.0,6.24,HDC,,Flag Pullback,baseline,2024-06-28,9.69
22864.91,26294.64,21721.66,LOSS,12,-5.0,5.26,HDC,,Flag Pullback,baseline,2024-07-01,11.23
22981.37,26428.57,21832.3,LOSS,10,-5.0,5.74,HDC,,Flag Pullback,baseline,2024-07-03,7.51
22981.37,26428.57,21832.3,LOSS,9,-5.0,5.74,HDC,,Flag Pullback,baseline,2024-07-04,5.62
20729.81,23839.29,19693.32,WIN,33,15.0,0.56,HDC,,Flag Pullback,baseline,2024-08-08,3.75
22053.57,25361.61,20950.89,LOSS,37,-5.0,5.67,HDC,,Flag Pullback,baseline,2024-11-20,5.37
22187.5,25515.62,21078.12,LOSS,35,-5.0,5.43,HDC,,Flag Pullback,baseline,2024-11-21,6.29
22008.93,25310.27,20908.48,LOSS,35,-5.0,5.48,HDC,,Flag Pullback,baseline,2024-11-22,7.09
22321.43,25669.64,21205.36,LOSS,33,-5.0,6.0,HDC,,Flag Pullback,baseline,2024-11-25,5.62
22455.36,25823.66,21332.59,LOSS,5,-5.0,6.56,HDC,,Flag Pullback,baseline,2025-01-03,6.51
22053.57,25361.61,20950.89,LOSS,5,-5.0,5.67,HDC,,Flag Pullback,baseline,2025-01-06,8.37
21741.07,25002.23,20654.02,OPEN,40,7.19,4.72,HDC,,Flag Pullback,baseline,2025-01-07,8.33
22008.93,25310.27,20908.48,LOSS,3,-5.0,5.48,HDC,,Flag Pullback,baseline,2025-01-08,10.79
21830.36,25104.91,20738.84,LOSS,3,-5.0,5.11,HDC,,Flag Pullback,baseline,2025-01-09,6.68
20982.14,24129.46,19933.04,OPEN,40,6.81,1.28,HDC,,Flag Pullback,baseline,2025-01-10,5.03
21116.07,24283.48,20060.27,OPEN,40,13.53,1.9,HDC,,Flag Pullback,baseline,2025-01-13,6.09
20848.21,23975.45,19805.8,WIN,40,15.0,0.0,HDC,,Flag Pullback,baseline,2025-01-14,5.2
21250.0,24437.5,20187.5,WIN,38,15.0,0.0,HDC,,Flag Pullback,baseline,2025-01-16,3.32
21607.14,24848.21,20526.79,OPEN,40,10.74,1.24,HDC,,Flag Pullback,baseline,2025-01-21,3.16
20267.86,23308.04,19254.46,LOSS,3,-5.0,7.93,HDC,,Flag Pullback,baseline,2025-04-17,11.73
19955.36,22948.66,18957.59,LOSS,2,-5.0,6.49,HDC,,Flag Pullback,baseline,2025-04-18,7.01
20044.64,23051.34,19042.41,LOSS,1,-5.0,6.9,HDC,,Flag Pullback,baseline,2025-04-21,8.1
18750.0,21562.5,17812.5,WIN,22,15.0,1.43,HDC,,Flag Pullback,baseline,2025-04-22,6.24
22981.37,26428.57,21832.3,LOSS,10,-5.0,5.74,HDC,,Flag Pullback,vol_filter,2024-07-03,7.51
22981.37,26428.57,21832.3,LOSS,9,-5.0,5.74,HDC,,Flag Pullback,vol_filter,2024-07-04,5.62
21830.36,25104.91,20738.84,LOSS,3,-5.0,5.11,HDC,,Flag Pullback,vol_filter,2025-01-09,6.68
20982.14,24129.46,19933.04,OPEN,40,6.81,1.28,HDC,,Flag Pullback,vol_filter,2025-01-10,5.03
21116.07,24283.48,20060.27,OPEN,40,13.53,1.9,HDC,,Flag Pullback,vol_filter,2025-01-13,6.09
20848.21,23975.45,19805.8,WIN,40,15.0,0.0,HDC,,Flag Pullback,vol_filter,2025-01-14,5.2
21250.0,24437.5,20187.5,WIN,38,15.0,0.0,HDC,,Flag Pullback,vol_filter,2025-01-16,3.32
21607.14,24848.21,20526.79,OPEN,40,10.74,1.24,HDC,,Flag Pullback,vol_filter,2025-01-21,3.16
22500.0,25875.0,21375.0,WIN,17,15.0,2.18,HDC,,Pennant Pullback,baseline,2025-06-20,5.31
22321.43,25669.64,21205.36,WIN,16,15.0,0.8,HDC,,Pennant Pullback,baseline,2025-06-23,4.48
22589.29,25977.68,21459.82,WIN,15,15.0,1.98,HDC,,Pennant Pullback,baseline,2025-06-24,9.71
22232.14,25566.96,21120.54,WIN,13,15.0,0.2,HDC,,Pennant Pullback,baseline,2025-06-26,10.82
22232.14,25566.96,21120.54,WIN,12,15.0,0.0,HDC,,Pennant Pullback,baseline,2025-06-27,10.94
22500.0,25875.0,21375.0,WIN,17,15.0,2.18,HDC,,Triangle Pullback,baseline,2025-06-20,11.19
22321.43,25669.64,21205.36,WIN,16,15.0,0.8,HDC,,Triangle Pullback,baseline,2025-06-23,6.91
22589.29,25977.68,21459.82,WIN,15,15.0,1.98,HDC,,Triangle Pullback,baseline,2025-06-24,5.71
22410.71,25772.32,21290.18,WIN,14,15.0,1.2,HDC,,Triangle Pullback,baseline,2025-06-25,7.66
22232.14,25566.96,21120.54,WIN,13,15.0,0.2,HDC,,Triangle Pullback,baseline,2025-06-26,6.7
22232.14,25566.96,21120.54,WIN,12,15.0,0.0,HDC,,Triangle Pullback,baseline,2025-06-27,5.31
32767.86,37683.04,31129.46,LOSS,3,-5.0,5.99,HDC,,Triangle Pullback,baseline,2025-09-25,19.94
32767.86,37683.04,31129.46,LOSS,3,-5.0,5.99,HDC,,Triangle Pullback,trend_filter,2025-09-25,19.94
32767.86,37683.04,31129.46,LOSS,3,-5.0,5.99,HDC,,Triangle Pullback,vol_filter,2025-09-25,19.94
2920.0,3358.0,2774.0,LOSS,1,-5.0,6.85,TDH,,Flag Pullback,baseline,2025-04-02,9.57
2720.0,3128.0,2584.0,LOSS,1,-5.0,6.62,TDH,,Flag Pullback,baseline,2025-04-03,12.68
2790.0,3208.5,2650.5,LOSS,1,-5.0,6.81,TDH,,Flag Pullback,baseline,2025-04-04,12.36
2600.0,2990.0,2470.0,LOSS,1,-5.0,6.92,TDH,,Flag Pullback,baseline,2025-04-08,7.64
4060.0,4669.0,3857.0,WIN,6,15.0,0.25,TDH,,Flag Pullback,baseline,2025-06-10,49.03
4240.0,4876.0,4028.0,WIN,7,15.0,4.48,TDH,,Flag Pullback,baseline,2025-06-11,48.63
4240.0,4876.0,4028.0,WIN,6,15.0,4.48,TDH,,Flag Pullback,baseline,2025-06-12,46.59
4110.0,4726.5,3904.5,WIN,4,15.0,0.97,TDH,,Flag Pullback,baseline,2025-06-13,49.59
4120.0,4738.0,3914.0,WIN,3,15.0,0.0,TDH,,Flag Pullback,baseline,2025-06-16,38.86
4750.0,5462.5,4512.5,LOSS,2,-5.0,5.47,TDH,,Flag Pullback,baseline,2025-09-04,5.92
3750.0,4312.5,3562.5,LOSS,2,-5.0,7.73,TDH,,Flag Pullback,baseline,2026-03-05,4.76
2920.0,3358.0,2774.0,LOSS,1,-5.0,6.85,TDH,,Flag Pullback,trend_filter,2025-04-02,9.57
4060.0,4669.0,3857.0,WIN,6,15.0,0.25,TDH,,Flag Pullback,trend_filter,2025-06-10,49.03
4240.0,4876.0,4028.0,WIN,7,15.0,4.48,TDH,,Flag Pullback,trend_filter,2025-06-11,48.63
4240.0,4876.0,4028.0,WIN,6,15.0,4.48,TDH,,Flag Pullback,trend_filter,2025-06-12,46.59
4110.0,4726.5,3904.5,WIN,4,15.0,0.97,TDH,,Flag Pullback,trend_filter,2025-06-13,49.59
4120.0,4738.0,3914.0,WIN,3,15.0,0.0,TDH,,Flag Pullback,trend_filter,2025-06-16,38.86
4750.0,5462.5,4512.5,LOSS,2,-5.0,5.47,TDH,,Flag Pullback,trend_filter,2025-09-04,5.92
2920.0,3358.0,2774.0,LOSS,1,-5.0,6.85,TDH,,Flag Pullback,vol_filter,2025-04-02,9.57
2720.0,3128.0,2584.0,LOSS,1,-5.0,6.62,TDH,,Flag Pullback,vol_filter,2025-04-03,12.68
2790.0,3208.5,2650.5,LOSS,1,-5.0,6.81,TDH,,Flag Pullback,vol_filter,2025-04-04,12.36
2600.0,2990.0,2470.0,LOSS,1,-5.0,6.92,TDH,,Flag Pullback,vol_filter,2025-04-08,7.64
4110.0,4726.5,3904.5,WIN,4,15.0,0.97,TDH,,Flag Pullback,vol_filter,2025-06-13,49.59
4120.0,4738.0,3914.0,WIN,3,15.0,0.0,TDH,,Flag Pullback,vol_filter,2025-06-16,38.86
2920.0,3358.0,2774.0,LOSS,1,-5.0,6.85,TDH,,Flag Pullback,combined,2025-04-02,9.57
4110.0,4726.5,3904.5,WIN,4,15.0,0.97,TDH,,Flag Pullback,combined,2025-06-13,49.59
4120.0,4738.0,3914.0,WIN,3,15.0,0.0,TDH,,Flag Pullback,combined,2025-06-16,38.86
4600.0,5290.0,4370.0,LOSS,3,-5.0,8.7,TDH,,Pennant Pullback,baseline,2025-06-03,62.4
4500.0,5175.0,4275.0,LOSS,2,-5.0,6.67,TDH,,Pennant Pullback,baseline,2025-06-04,52.83
4460.0,5129.0,4237.0,LOSS,1,-5.0,5.83,TDH,,Pennant Pullback,baseline,2025-06-05,46.35
4600.0,5290.0,4370.0,LOSS,3,-5.0,8.7,TDH,,Pennant Pullback,trend_filter,2025-06-03,62.4
4500.0,5175.0,4275.0,LOSS,2,-5.0,6.67,TDH,,Pennant Pullback,trend_filter,2025-06-04,52.83
4460.0,5129.0,4237.0,LOSS,1,-5.0,5.83,TDH,,Pennant Pullback,trend_filter,2025-06-05,46.35
4480.0,5152.0,4256.0,WIN,29,15.0,4.46,TDH,,Triangle Pullback,baseline,2025-06-30,7.11
4300.0,4945.0,4085.0,WIN,8,15.0,0.47,TDH,,Triangle Pullback,baseline,2025-07-02,15.8
4340.0,4991.0,4123.0,WIN,7,15.0,0.92,TDH,,Triangle Pullback,baseline,2025-07-03,14.46
4400.0,5060.0,4180.0,WIN,24,15.0,2.27,TDH,,Triangle Pullback,baseline,2025-07-04,13.24
4350.0,5002.5,4132.5,WIN,23,15.0,1.15,TDH,,Triangle Pullback,baseline,2025-07-07,7.34
4480.0,5152.0,4256.0,WIN,29,15.0,4.46,TDH,,Triangle Pullback,trend_filter,2025-06-30,7.11
4480.0,5152.0,4256.0,WIN,29,15.0,4.46,TDH,,Triangle Pullback,vol_filter,2025-06-30,7.11
4300.0,4945.0,4085.0,WIN,8,15.0,0.47,TDH,,Triangle Pullback,vol_filter,2025-07-02,15.8
4340.0,4991.0,4123.0,WIN,7,15.0,0.92,TDH,,Triangle Pullback,vol_filter,2025-07-03,14.46
4400.0,5060.0,4180.0,WIN,24,15.0,2.27,TDH,,Triangle Pullback,vol_filter,2025-07-04,13.24
4350.0,5002.5,4132.5,WIN,23,15.0,1.15,TDH,,Triangle Pullback,vol_filter,2025-07-07,7.34
4480.0,5152.0,4256.0,WIN,29,15.0,4.46,TDH,,Triangle Pullback,combined,2025-06-30,7.11
69000.0,79350.0,65550.0,LOSS,3,-5.0,8.26,GMD,,Flag Pullback,baseline,2025-10-15,21.85
67300.0,77395.0,63935.0,LOSS,11,-5.0,6.39,GMD,,Flag Pullback,baseline,2025-10-23,4.82
66800.0,76820.0,63460.0,LOSS,10,-5.0,5.69,GMD,,Flag Pullback,baseline,2025-10-24,5.26
66500.0,76475.0,63175.0,LOSS,9,-5.0,5.26,GMD,,Flag Pullback,baseline,2025-10-27,5.44
69000.0,79350.0,65550.0,LOSS,3,-5.0,8.26,GMD,,Flag Pullback,trend_filter,2025-10-15,21.85
67300.0,77395.0,63935.0,LOSS,11,-5.0,6.39,GMD,,Flag Pullback,trend_filter,2025-10-23,4.82
69000.0,79350.0,65550.0,LOSS,3,-5.0,8.26,GMD,,Flag Pullback,vol_filter,2025-10-15,21.85
79165.54,91040.37,75207.26,LOSS,29,-5.0,7.33,GMD,,Pennant Pullback,baseline,2024-06-06,3.18
78600.08,90390.09,74670.07,LOSS,28,-5.0,6.67,GMD,,Pennant Pullback,baseline,2024-06-07,6.77
53712.56,61769.44,51026.93,OPEN,40,13.38,1.44,GMD,,Pennant Pullback,baseline,2025-06-18,7.45
53035.11,60990.37,50383.35,WIN,15,15.0,0.0,GMD,,Pennant Pullback,baseline,2025-06-19,4.12
63900.0,73485.0,60705.0,LOSS,7,-5.0,7.51,GMD,,Pennant Pullback,baseline,2025-11-27,4.75
79165.54,91040.37,75207.26,LOSS,29,-5.0,7.33,GMD,,Pennant Pullback,vol_filter,2024-06-06,3.18
78600.08,90390.09,74670.07,LOSS,28,-5.0,6.67,GMD,,Pennant Pullback,vol_filter,2024-06-07,6.77
78600.08,90390.09,74670.07,LOSS,28,-5.0,6.67,GMD,,Triangle Pullback,baseline,2024-06-07,10.32
54002.9,62103.33,51302.75,WIN,38,15.0,1.43,GMD,,Triangle Pullback,baseline,2025-06-25,7.45
53519.0,61546.85,50843.05,WIN,37,15.0,0.18,GMD,,Triangle Pullback,baseline,2025-06-26,4.12
62100.0,71415.0,58995.0,LOSS,3,-5.0,6.76,GMD,,Triangle Pullback,baseline,2025-12-04,4.75
76500.0,87975.0,72675.0,LOSS,2,-5.0,6.01,GMD,,Triangle Pullback,baseline,2026-03-19,11.97
77200.0,88780.0,73340.0,LOSS,1,-5.0,6.87,GMD,,Triangle Pullback,baseline,2026-03-20,11.89
72000.0,82800.0,68400.0,OPEN,40,-1.11,2.92,GMD,,Triangle Pullback,baseline,2026-03-23,11.76
73900.0,84985.0,70205.0,LOSS,8,-5.0,5.41,GMD,,Triangle Pullback,baseline,2026-03-24,4.11
77800.0,89470.0,73910.0,LOSS,5,-5.0,7.46,GMD,,Triangle Pullback,baseline,2026-03-26,6.43
78500.0,90275.0,74575.0,LOSS,4,-5.0,8.28,GMD,,Triangle Pullback,baseline,2026-03-27,9.49
78500.0,90275.0,74575.0,LOSS,3,-5.0,8.28,GMD,,Triangle Pullback,baseline,2026-03-30,17.97
79500.0,91425.0,75525.0,LOSS,2,-5.0,9.43,GMD,,Triangle Pullback,baseline,2026-03-31,21.28
76500.0,87975.0,72675.0,LOSS,2,-5.0,6.01,GMD,,Triangle Pullback,trend_filter,2026-03-19,11.97
77200.0,88780.0,73340.0,LOSS,1,-5.0,6.87,GMD,,Triangle Pullback,trend_filter,2026-03-20,11.89
72000.0,82800.0,68400.0,OPEN,40,-1.11,2.92,GMD,,Triangle Pullback,trend_filter,2026-03-23,11.76
73900.0,84985.0,70205.0,LOSS,8,-5.0,5.41,GMD,,Triangle Pullback,trend_filter,2026-03-24,4.11
77800.0,89470.0,73910.0,LOSS,5,-5.0,7.46,GMD,,Triangle Pullback,trend_filter,2026-03-26,6.43
78500.0,90275.0,74575.0,LOSS,4,-5.0,8.28,GMD,,Triangle Pullback,trend_filter,2026-03-27,9.49
78500.0,90275.0,74575.0,LOSS,3,-5.0,8.28,GMD,,Triangle Pullback,trend_filter,2026-03-30,17.97
79500.0,91425.0,75525.0,LOSS,2,-5.0,9.43,GMD,,Triangle Pullback,trend_filter,2026-03-31,21.28
54002.9,62103.33,51302.75,WIN,38,15.0,1.43,GMD,,Triangle Pullback,vol_filter,2025-06-25,7.45
72000.0,82800.0,68400.0,OPEN,40,-1.11,2.92,GMD,,Triangle Pullback,vol_filter,2026-03-23,11.76
73900.0,84985.0,70205.0,LOSS,8,-5.0,5.41,GMD,,Triangle Pullback,vol_filter,2026-03-24,4.11
32775.76,37692.12,31136.97,LOSS,3,-5.0,8.88,HAH,,Flag Pullback,baseline,2024-07-29,10.38
32775.76,37692.12,31136.97,LOSS,2,-5.0,8.88,HAH,,Flag Pullback,baseline,2024-07-30,6.59
32095.29,36909.59,30490.53,LOSS,1,-5.0,6.95,HAH,,Flag Pullback,baseline,2024-07-31,5.19
29864.88,34344.61,28371.63,OPEN,40,2.91,4.3,HAH,,Flag Pullback,baseline,2024-08-01,5.26
29864.88,34344.61,28371.63,OPEN,40,4.43,4.3,HAH,,Flag Pullback,baseline,2024-08-02,9.49
28579.55,32866.49,27150.58,OPEN,40,9.26,0.0,HAH,,Flag Pullback,baseline,2024-08-05,5.95
52698.28,60603.02,50063.36,WIN,21,15.0,2.73,HAH,,Flag Pullback,baseline,2025-07-03,13.06
52169.03,59994.38,49560.58,WIN,20,15.0,1.74,HAH,,Flag Pullback,baseline,2025-07-04,14.98
51488.56,59211.85,48914.13,WIN,19,15.0,0.29,HAH,,Flag Pullback,baseline,2025-07-07,7.28
56000.0,64400.0,53200.0,OPEN,40,0.71,0.71,HAH,,Flag Pullback,baseline,2025-12-12,11.3
56400.0,64860.0,53580.0,OPEN,40,2.48,1.42,HAH,,Flag Pullback,baseline,2025-12-15,17.86
58000.0,66700.0,55100.0,OPEN,40,0.0,4.14,HAH,,Flag Pullback,baseline,2025-12-16,12.69
52698.28,60603.02,50063.36,WIN,21,15.0,2.73,HAH,,Flag Pullback,trend_filter,2025-07-03,13.06
32775.76,37692.12,31136.97,LOSS,3,-5.0,8.88,HAH,,Flag Pullback,vol_filter,2024-07-29,10.38
32775.76,37692.12,31136.97,LOSS,2,-5.0,8.88,HAH,,Flag Pullback,vol_filter,2024-07-30,6.59
32095.29,36909.59,30490.53,LOSS,1,-5.0,6.95,HAH,,Flag Pullback,vol_filter,2024-07-31,5.19
29864.88,34344.61,28371.63,OPEN,40,2.91,4.3,HAH,,Flag Pullback,vol_filter,2024-08-01,5.26
56000.0,64400.0,53200.0,OPEN,40,0.71,0.71,HAH,,Flag Pullback,vol_filter,2025-12-12,11.3
56400.0,64860.0,53580.0,OPEN,40,2.48,1.42,HAH,,Flag Pullback,vol_filter,2025-12-15,17.86
58000.0,66700.0,55100.0,OPEN,40,0.0,4.14,HAH,,Flag Pullback,vol_filter,2025-12-16,12.69
31919.42,36707.34,30323.45,LOSS,37,-5.0,6.44,HAH,,Pennant Pullback,baseline,2024-06-11,7.56
31985.17,36782.95,30385.91,LOSS,36,-5.0,6.63,HAH,,Pennant Pullback,baseline,2024-06-12,9.99
32215.28,37047.57,30604.51,LOSS,35,-5.0,7.3,HAH,,Pennant Pullback,baseline,2024-06-13,5.94
37425.61,43039.45,35554.33,OPEN,40,-3.13,3.64,HAH,,Pennant Pullback,baseline,2025-01-10,7.54
37387.8,42995.97,35518.41,OPEN,40,-2.53,3.54,HAH,,Pennant Pullback,baseline,2025-01-13,6.47
37425.61,43039.45,35554.33,OPEN,40,-1.72,3.64,HAH,,Pennant Pullback,baseline,2025-01-14,5.1
38559.71,44343.67,36631.73,LOSS,37,-5.0,6.47,HAH,,Pennant Pullback,baseline,2025-01-15,4.32
38786.54,44604.52,36847.21,LOSS,36,-5.0,7.02,HAH,,Pennant Pullback,baseline,2025-01-16,3.79
37425.61,43039.45,35554.33,OPEN,40,-3.13,3.64,HAH,,Pennant Pullback,trend_filter,2025-01-10,7.54
